utimesec    48.344721
stimesec    0.482818
ru_maxrss   184004608
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   45131
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  8
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    0
ru_nivcsw   30287
