utimesec    62.964956
stimesec    0.330393
ru_maxrss   177864704
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   43365
ru_majflt   263
ru_nswap    0
ru_inblock  7
ru_oublock  1
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    10
ru_nivcsw   18903
