utimesec    2701.844860
stimesec    18.201919
ru_maxrss   1153695744
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   1648831
ru_majflt   530
ru_nswap    0
ru_inblock  7
ru_oublock  10
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    21
ru_nivcsw   1187684
