utimesec    1582.789982
stimesec    1.112390
ru_maxrss   237797376
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   58269
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  7
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    2
ru_nivcsw   22742
