utimesec    2714.671089
stimesec    1.853315
ru_maxrss   243380224
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   59172
ru_majflt   464
ru_nswap    0
ru_inblock  1
ru_oublock  7
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    24
ru_nivcsw   32793
