utimesec    1765.868733
stimesec    1.173160
ru_maxrss   242917376
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   59110
ru_majflt   407
ru_nswap    0
ru_inblock  0
ru_oublock  9
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    1
ru_nivcsw   19091
