utimesec    2222.657286
stimesec    1.422769
ru_maxrss   220397568
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   54022
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  7
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    21
ru_nivcsw   21093
