utimesec    630.100581
stimesec    0.708805
ru_maxrss   482201600
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   123766
ru_majflt   119
ru_nswap    0
ru_inblock  0
ru_oublock  6
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    2
ru_nivcsw   12224
