utimesec    2855.404722
stimesec    19.113366
ru_maxrss   254242816
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   62285
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  13
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    0
ru_nivcsw   1837748
