utimesec    38.154209
stimesec    0.375707
ru_maxrss   187113472
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   45885
ru_majflt   12
ru_nswap    0
ru_inblock  0
ru_oublock  1
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    0
ru_nivcsw   21878
